generation_id,strategy,stage,target_tg_c,target_window_c,candidate_smiles,candidate_ratios,source_context,generator_id,generation_time,prompt_id,prompt_text,prompt_hash,rag_query,rag_context_refs,rag_context_digest,principle_hypothesis,functional_group_plan,candidate_json,compatibility_reasons,predicted_tg_mean_c,predicted_tg_sigma_c,ood_penalty,pievo_round,selected_by_ids,harness_failure_reason,review_status,notes
sft_dry_run_7fe1d9a72f99,sft_candidate_generator,harnessed,195.0,5.0,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1|CC1(C)CC(CN)CC(C)(N)C1,0.50000:0.50000,sft_generation_record_jsonl_dry_run,sft_candidate_generator:prototype_replay_v1,2026-06-06,sft_candidate_generator_dry_run_v1,"SFT dry-run candidate generation.
Target Tg: 195.0 C
Target window: +/-5.0 C
Use a validated train-split generation_record prototype; preserve auditability and re-run Harness.
Source SFT generation id: rule_template_5321c9e2944b
Source strategy: rule_template",21265cd6a7748e05,,artifacts/reproduce/discovery/selected_candidates.csv|trail/harness/constraints.py,Rule-template candidate-space enumeration with functional-group compatibility and target-window filtering.,Rule-template compatible functional-group enumeration can seed validated target-window formulations.,aromatic;isocyanate + primary_amine,"{""dry_run_mode"": ""prototype_replay_not_weight_update"", ""source_candidate_json"": {""groups_a"": ""aromatic;isocyanate"", ""groups_b"": ""primary_amine"", ""in_target_range"": true, ""ratio_a"": 0.5, ""ratio_b"": 0.5, ""smiles_a"": ""O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1"", ""smiles_b"": ""CC1(C)CC(CN)CC(C)(N)C1"", ""source_row_index"": 11, ""source_target_distance_c"": 0.0339717183888694}, ""source_generation_reward"": 0.9932286856892478, ""source_ledger"": ""artifacts/trail/generation/rule_template_records/generation_record_ledger.csv"", ""source_line_number"": 14, ""source_sft_generation_id"": ""rule_template_5321c9e2944b"", ""source_strategy"": ""rule_template"", ""source_target_distance_c"": 0.0339717183888126}",异氰酸酯-伯胺形成聚脲。,194.9660282816112,0.0,0.0,,False,,needs_review,SFT dry-run replay of a validated train-split generation record; not a neural weight update or real DSC.
sft_dry_run_91b74e780999,sft_candidate_generator,harnessed,195.0,5.0,CC(C)(COCC1CO1)COCC1CO1|Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,0.15000:0.85000,sft_generation_record_jsonl_dry_run,sft_candidate_generator:prototype_replay_v1,2026-06-06,sft_candidate_generator_dry_run_v1,"SFT dry-run candidate generation.
Target Tg: 195.0 C
Target window: +/-5.0 C
Use a validated train-split generation_record prototype; preserve auditability and re-run Harness.
Source SFT generation id: rule_template_934912cb209c
Source strategy: rule_template",480055df66d6ba1a,,artifacts/reproduce/discovery/selected_candidates.csv|trail/harness/constraints.py,Rule-template candidate-space enumeration with functional-group compatibility and target-window filtering.,Rule-template compatible functional-group enumeration can seed validated target-window formulations.,epoxy;ether + aromatic;ether;primary_amine,"{""dry_run_mode"": ""prototype_replay_not_weight_update"", ""source_candidate_json"": {""groups_a"": ""epoxy;ether"", ""groups_b"": ""aromatic;ether;primary_amine"", ""in_target_range"": true, ""ratio_a"": 0.15, ""ratio_b"": 0.85, ""smiles_a"": ""CC(C)(COCC1CO1)COCC1CO1"", ""smiles_b"": ""Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1"", ""source_row_index"": 12, ""source_target_distance_c"": 0.0404758071301785}, ""source_generation_reward"": 0.9919375161570052, ""source_ledger"": ""artifacts/trail/generation/rule_template_records/generation_record_ledger.csv"", ""source_line_number"": 16, ""source_sft_generation_id"": ""rule_template_934912cb209c"", ""source_strategy"": ""rule_template"", ""source_target_distance_c"": 0.04047580713015}",环氧-伯胺开环固化。,194.95952419286985,0.0,0.0,,False,,needs_review,SFT dry-run replay of a validated train-split generation record; not a neural weight update or real DSC.
sft_dry_run_42dcf0964ccd,sft_candidate_generator,harnessed,195.0,5.0,CC(C)(C1CCC(OCC2CO2)CC1)C1CCC(OCC2CO2)CC1|O=c1cc(-c2ccc3c(c2)CN(Cc2ccco2)CO3)c2c3c(c(O)cc2o1)CN(Cc1ccco1)CO3,0.55000:0.45000,sft_generation_record_jsonl_dry_run,sft_candidate_generator:prototype_replay_v1,2026-06-06,sft_candidate_generator_dry_run_v1,"SFT dry-run candidate generation.
Target Tg: 195.0 C
Target window: +/-5.0 C
Use a validated train-split generation_record prototype; preserve auditability and re-run Harness.
Source SFT generation id: rule_template_b2719d372f70
Source strategy: rule_template",862a13300803ea28,,artifacts/reproduce/discovery/selected_candidates.csv|trail/harness/constraints.py,Rule-template candidate-space enumeration with functional-group compatibility and target-window filtering.,Rule-template compatible functional-group enumeration can seed validated target-window formulations.,epoxy;ether + aromatic;ether;hydroxyl;phenol,"{""dry_run_mode"": ""prototype_replay_not_weight_update"", ""source_candidate_json"": {""groups_a"": ""epoxy;ether"", ""groups_b"": ""aromatic;ether;hydroxyl;phenol"", ""in_target_range"": true, ""ratio_a"": 0.55, ""ratio_b"": 0.4499999999999999, ""smiles_a"": ""CC(C)(C1CCC(OCC2CO2)CC1)C1CCC(OCC2CO2)CC1"", ""smiles_b"": ""O=c1cc(-c2ccc3c(c2)CN(Cc2ccco2)CO3)c2c3c(c(O)cc2o1)CN(Cc1ccco1)CO3"", ""source_row_index"": 13, ""source_target_distance_c"": 0.0405828672110715}, ""source_generation_reward"": 0.9919162770022428, ""source_ledger"": ""artifacts/trail/generation/rule_template_records/generation_record_ledger.csv"", ""source_line_number"": 17, ""source_sft_generation_id"": ""rule_template_b2719d372f70"", ""source_strategy"": ""rule_template"", ""source_target_distance_c"": 0.0405828672110715}",环氧-羟基醚化，常需催化剂。,194.95941713278893,0.0,0.0,,False,,needs_review,SFT dry-run replay of a validated train-split generation record; not a neural weight update or real DSC.
sft_dry_run_175247c2369c,sft_candidate_generator,harnessed,195.0,5.0,CC(C)(c1ccc(OCCOCC2CO2)cc1)c1ccc(OCCOCC2CO2)cc1|Nc1ccc(C(F)(F)F)c(-c2ccc(N)cc2C(F)(F)F)c1,0.80000:0.20000,sft_generation_record_jsonl_dry_run,sft_candidate_generator:prototype_replay_v1,2026-06-06,sft_candidate_generator_dry_run_v1,"SFT dry-run candidate generation.
Target Tg: 195.0 C
Target window: +/-5.0 C
Use a validated train-split generation_record prototype; preserve auditability and re-run Harness.
Source SFT generation id: rule_template_efa00a3877c5
Source strategy: rule_template",be7bab86a0951378,,artifacts/reproduce/discovery/selected_candidates.csv|trail/harness/constraints.py,Rule-template candidate-space enumeration with functional-group compatibility and target-window filtering.,Rule-template compatible functional-group enumeration can seed validated target-window formulations.,aromatic;epoxy;ether + aromatic;primary_amine,"{""dry_run_mode"": ""prototype_replay_not_weight_update"", ""source_candidate_json"": {""groups_a"": ""aromatic;epoxy;ether"", ""groups_b"": ""aromatic;primary_amine"", ""in_target_range"": true, ""ratio_a"": 0.8, ""ratio_b"": 0.1999999999999999, ""smiles_a"": ""CC(C)(c1ccc(OCCOCC2CO2)cc1)c1ccc(OCCOCC2CO2)cc1"", ""smiles_b"": ""Nc1ccc(C(F)(F)F)c(-c2ccc(N)cc2C(F)(F)F)c1"", ""source_row_index"": 15, ""source_target_distance_c"": 0.0452653559300983}, ""source_generation_reward"": 0.9909877844802218, ""source_ledger"": ""artifacts/trail/generation/rule_template_records/generation_record_ledger.csv"", ""source_line_number"": 19, ""source_sft_generation_id"": ""rule_template_efa00a3877c5"", ""source_strategy"": ""rule_template"", ""source_target_distance_c"": 0.0452653559300983}",环氧-伯胺开环固化。,194.9547346440699,0.0,0.0,,False,,needs_review,SFT dry-run replay of a validated train-split generation record; not a neural weight update or real DSC.
sft_dry_run_17fb8503815d,sft_candidate_generator,harnessed,195.0,5.0,CCCCC1OC1CCCCC1OC1CCCCCCCC(=O)Oc1ccccc1|CC(c1ccc(Oc2ccc(N)cc2)cc1)(c1ccc(Oc2ccc(N)cc2)cc1)c1ccc(Oc2ccc(N)cc2)cc1,0.10000:0.90000,sft_generation_record_jsonl_dry_run,sft_candidate_generator:prototype_replay_v1,2026-06-06,sft_candidate_generator_dry_run_v1,"SFT dry-run candidate generation.
Target Tg: 195.0 C
Target window: +/-5.0 C
Use a validated train-split generation_record prototype; preserve auditability and re-run Harness.
Source SFT generation id: rule_template_b992a7064856
Source strategy: rule_template",ac3f0ca9934353aa,,artifacts/reproduce/discovery/selected_candidates.csv|trail/harness/constraints.py,Rule-template candidate-space enumeration with functional-group compatibility and target-window filtering.,Rule-template compatible functional-group enumeration can seed validated target-window formulations.,aromatic;epoxy;ester;ether + aromatic;ether;primary_amine,"{""dry_run_mode"": ""prototype_replay_not_weight_update"", ""source_candidate_json"": {""groups_a"": ""aromatic;epoxy;ester;ether"", ""groups_b"": ""aromatic;ether;primary_amine"", ""in_target_range"": true, ""ratio_a"": 0.1, ""ratio_b"": 0.9, ""smiles_a"": ""CCCCC1OC1CCCCC1OC1CCCCCCCC(=O)Oc1ccccc1"", ""smiles_b"": ""CC(c1ccc(Oc2ccc(N)cc2)cc1)(c1ccc(Oc2ccc(N)cc2)cc1)c1ccc(Oc2ccc(N)cc2)cc1"", ""source_row_index"": 16, ""source_target_distance_c"": 0.0452897602235395}, ""source_generation_reward"": 0.9909829476206936, ""source_ledger"": ""artifacts/trail/generation/rule_template_records/generation_record_ledger.csv"", ""source_line_number"": 20, ""source_sft_generation_id"": ""rule_template_b992a7064856"", ""source_strategy"": ""rule_template"", ""source_target_distance_c"": 0.0452897602235111}",环氧-伯胺开环固化。,194.9547102397765,0.0,0.0,,False,,needs_review,SFT dry-run replay of a validated train-split generation record; not a neural weight update or real DSC.
sft_dry_run_777c23d28c26,sft_candidate_generator,harnessed,195.0,5.0,N#COc1ccc(CC2CCCC(Cc3ccc(OC#N)cc3)C2)cc1|Nc1ccc(-c2ccc(N)cc2)cc1,0.90000:0.10000,sft_generation_record_jsonl_dry_run,sft_candidate_generator:prototype_replay_v1,2026-06-06,sft_candidate_generator_dry_run_v1,"SFT dry-run candidate generation.
Target Tg: 195.0 C
Target window: +/-5.0 C
Use a validated train-split generation_record prototype; preserve auditability and re-run Harness.
Source SFT generation id: rule_template_8e52a0a6952f
Source strategy: rule_template",00ae2c0118876088,,artifacts/reproduce/discovery/selected_candidates.csv|trail/harness/constraints.py,Rule-template candidate-space enumeration with functional-group compatibility and target-window filtering.,Rule-template compatible functional-group enumeration can seed validated target-window formulations.,aromatic;cyanate_ester;ether;nitrile + aromatic;primary_amine,"{""dry_run_mode"": ""prototype_replay_not_weight_update"", ""source_candidate_json"": {""groups_a"": ""aromatic;cyanate_ester;ether;nitrile"", ""groups_b"": ""aromatic;primary_amine"", ""in_target_range"": true, ""ratio_a"": 0.9, ""ratio_b"": 0.0999999999999999, ""smiles_a"": ""N#COc1ccc(CC2CCCC(Cc3ccc(OC#N)cc3)C2)cc1"", ""smiles_b"": ""Nc1ccc(-c2ccc(N)cc2)cc1"", ""source_row_index"": 17, ""source_target_distance_c"": 0.050701587268179}, ""source_generation_reward"": 0.9899109222236132, ""source_ledger"": ""artifacts/trail/generation/rule_template_records/generation_record_ledger.csv"", ""source_line_number"": 21, ""source_sft_generation_id"": ""rule_template_8e52a0a6952f"", ""source_strategy"": ""rule_template"", ""source_target_distance_c"": 0.0507015872681506}",氰酸酯-胺共反应。,194.94929841273185,0.0,0.0,,False,,needs_review,SFT dry-run replay of a validated train-split generation record; not a neural weight update or real DSC.
sft_dry_run_95f89bcc4058,sft_candidate_generator,harnessed,195.0,5.0,COc1cc(CC2CO2)ccc1OC(=O)c1ccc(C(=O)Oc2ccc(CC3CO3)cc2OC)cc1|Nc1ccc(N)cc1,0.25000:0.75000,sft_generation_record_jsonl_dry_run,sft_candidate_generator:prototype_replay_v1,2026-06-06,sft_candidate_generator_dry_run_v1,"SFT dry-run candidate generation.
Target Tg: 195.0 C
Target window: +/-5.0 C
Use a validated train-split generation_record prototype; preserve auditability and re-run Harness.
Source SFT generation id: rule_template_712b5a11592a
Source strategy: rule_template",35c4e6ddbda37320,,artifacts/reproduce/discovery/selected_candidates.csv|trail/harness/constraints.py,Rule-template candidate-space enumeration with functional-group compatibility and target-window filtering.,Rule-template compatible functional-group enumeration can seed validated target-window formulations.,aromatic;epoxy;ester;ether + aromatic;primary_amine,"{""dry_run_mode"": ""prototype_replay_not_weight_update"", ""source_candidate_json"": {""groups_a"": ""aromatic;epoxy;ester;ether"", ""groups_b"": ""aromatic;primary_amine"", ""in_target_range"": true, ""ratio_a"": 0.25, ""ratio_b"": 0.75, ""smiles_a"": ""COc1cc(CC2CO2)ccc1OC(=O)c1ccc(C(=O)Oc2ccc(CC3CO3)cc2OC)cc1"", ""smiles_b"": ""Nc1ccc(N)cc1"", ""source_row_index"": 18, ""source_target_distance_c"": 0.0518650553041482}, ""source_generation_reward"": 0.9896806030782505, ""source_ledger"": ""artifacts/trail/generation/rule_template_records/generation_record_ledger.csv"", ""source_line_number"": 22, ""source_sft_generation_id"": ""rule_template_712b5a11592a"", ""source_strategy"": ""rule_template"", ""source_target_distance_c"": 0.0518650553041482}",环氧-伯胺开环固化。,194.94813494469585,0.0,0.0,,False,,needs_review,SFT dry-run replay of a validated train-split generation record; not a neural weight update or real DSC.
sft_dry_run_08ba37c21360,sft_candidate_generator,harnessed,195.0,5.0,COc1cc(CC2CO2)ccc1Oc1nc(Oc2ccc(CC3CO3)cc2OC)nc(Oc2ccc(CC3CO3)cc2OC)n1|Nc1ccc(C(F)(F)F)c(-c2ccc(N)cc2C(F)(F)F)c1,0.65000:0.35000,sft_generation_record_jsonl_dry_run,sft_candidate_generator:prototype_replay_v1,2026-06-06,sft_candidate_generator_dry_run_v1,"SFT dry-run candidate generation.
Target Tg: 195.0 C
Target window: +/-5.0 C
Use a validated train-split generation_record prototype; preserve auditability and re-run Harness.
Source SFT generation id: rule_template_d60e670ad632
Source strategy: rule_template",b0bdb017d730ee88,,artifacts/reproduce/discovery/selected_candidates.csv|trail/harness/constraints.py,Rule-template candidate-space enumeration with functional-group compatibility and target-window filtering.,Rule-template compatible functional-group enumeration can seed validated target-window formulations.,aromatic;epoxy;ether + aromatic;primary_amine,"{""dry_run_mode"": ""prototype_replay_not_weight_update"", ""source_candidate_json"": {""groups_a"": ""aromatic;epoxy;ether"", ""groups_b"": ""aromatic;primary_amine"", ""in_target_range"": true, ""ratio_a"": 0.65, ""ratio_b"": 0.35, ""smiles_a"": ""COc1cc(CC2CO2)ccc1Oc1nc(Oc2ccc(CC3CO3)cc2OC)nc(Oc2ccc(CC3CO3)cc2OC)n1"", ""smiles_b"": ""Nc1ccc(C(F)(F)F)c(-c2ccc(N)cc2C(F)(F)F)c1"", ""source_row_index"": 21, ""source_target_distance_c"": 0.0544014720463792}, ""source_generation_reward"": 0.9891786819069128, ""source_ledger"": ""artifacts/trail/generation/rule_template_records/generation_record_ledger.csv"", ""source_line_number"": 25, ""source_sft_generation_id"": ""rule_template_d60e670ad632"", ""source_strategy"": ""rule_template"", ""source_target_distance_c"": 0.0544014720464076}",环氧-伯胺开环固化。,195.0544014720464,0.0,0.0,,False,,needs_review,SFT dry-run replay of a validated train-split generation record; not a neural weight update or real DSC.
sft_dry_run_00b4c1a7b091,sft_candidate_generator,harnessed,195.0,5.0,CC(C)(c1ccc(OCCOCC2CO2)cc1)c1ccc(OCCOCC2CO2)cc1|O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,0.70000:0.30000,sft_generation_record_jsonl_dry_run,sft_candidate_generator:prototype_replay_v1,2026-06-06,sft_candidate_generator_dry_run_v1,"SFT dry-run candidate generation.
Target Tg: 195.0 C
Target window: +/-5.0 C
Use a validated train-split generation_record prototype; preserve auditability and re-run Harness.
Source SFT generation id: rule_template_12ccda51192f
Source strategy: rule_template",c5035c3f53d5bcbf,,artifacts/reproduce/discovery/selected_candidates.csv|trail/harness/constraints.py,Rule-template candidate-space enumeration with functional-group compatibility and target-window filtering.,Rule-template compatible functional-group enumeration can seed validated target-window formulations.,aromatic;epoxy;ether + anhydride;aromatic;ester;ether,"{""dry_run_mode"": ""prototype_replay_not_weight_update"", ""source_candidate_json"": {""groups_a"": ""aromatic;epoxy;ether"", ""groups_b"": ""anhydride;aromatic;ester;ether"", ""in_target_range"": true, ""ratio_a"": 0.7, ""ratio_b"": 0.3, ""smiles_a"": ""CC(C)(c1ccc(OCCOCC2CO2)cc1)c1ccc(OCCOCC2CO2)cc1"", ""smiles_b"": ""O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21"", ""source_row_index"": 22, ""source_target_distance_c"": 0.0544275952230464}, ""source_generation_reward"": 0.9891735138225264, ""source_ledger"": ""artifacts/trail/generation/rule_template_records/generation_record_ledger.csv"", ""source_line_number"": 26, ""source_sft_generation_id"": ""rule_template_12ccda51192f"", ""source_strategy"": ""rule_template"", ""source_target_distance_c"": 0.0544275952230464}",环氧-酸酐固化，常需催化剂。,195.05442759522305,0.0,0.0,,False,,needs_review,SFT dry-run replay of a validated train-split generation record; not a neural weight update or real DSC.
sft_dry_run_59a4b991d5fc,sft_candidate_generator,harnessed,195.0,5.0,NCc1cccc(CN)c1|O=c1cc(-c2ccc(OCC3CO3)cc2)oc2cc(OCC3CO3)ccc12,0.45000:0.55000,sft_generation_record_jsonl_dry_run,sft_candidate_generator:prototype_replay_v1,2026-06-06,sft_candidate_generator_dry_run_v1,"SFT dry-run candidate generation.
Target Tg: 195.0 C
Target window: +/-5.0 C
Use a validated train-split generation_record prototype; preserve auditability and re-run Harness.
Source SFT generation id: rule_template_f85828d53609
Source strategy: rule_template",91843e70a0c7692c,,artifacts/reproduce/discovery/selected_candidates.csv|trail/harness/constraints.py,Rule-template candidate-space enumeration with functional-group compatibility and target-window filtering.,Rule-template compatible functional-group enumeration can seed validated target-window formulations.,aromatic;primary_amine + aromatic;epoxy;ether,"{""dry_run_mode"": ""prototype_replay_not_weight_update"", ""source_candidate_json"": {""groups_a"": ""aromatic;primary_amine"", ""groups_b"": ""aromatic;epoxy;ether"", ""in_target_range"": true, ""ratio_a"": 0.45, ""ratio_b"": 0.55, ""smiles_a"": ""NCc1cccc(CN)c1"", ""smiles_b"": ""O=c1cc(-c2ccc(OCC3CO3)cc2)oc2cc(OCC3CO3)ccc12"", ""source_row_index"": 23, ""source_target_distance_c"": 0.0544801119846738}, ""source_generation_reward"": 0.9891631242391624, ""source_ledger"": ""artifacts/trail/generation/rule_template_records/generation_record_ledger.csv"", ""source_line_number"": 27, ""source_sft_generation_id"": ""rule_template_f85828d53609"", ""source_strategy"": ""rule_template"", ""source_target_distance_c"": 0.0544801119846738}",环氧-伯胺开环固化。,194.94551988801533,0.0,0.0,,False,,needs_review,SFT dry-run replay of a validated train-split generation record; not a neural weight update or real DSC.
sft_dry_run_225587abb9bd,sft_candidate_generator,harnessed,195.0,5.0,Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1|O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,0.50000:0.50000,sft_generation_record_jsonl_dry_run,sft_candidate_generator:prototype_replay_v1,2026-06-06,sft_candidate_generator_dry_run_v1,"SFT dry-run candidate generation.
Target Tg: 195.0 C
Target window: +/-5.0 C
Use a validated train-split generation_record prototype; preserve auditability and re-run Harness.
Source SFT generation id: rule_template_268c2979ef64
Source strategy: rule_template",2ac00754c184c067,,artifacts/reproduce/discovery/selected_candidates.csv|trail/harness/constraints.py,Rule-template candidate-space enumeration with functional-group compatibility and target-window filtering.,Rule-template compatible functional-group enumeration can seed validated target-window formulations.,aromatic;ether;primary_amine + anhydride;aromatic;ester;ether,"{""dry_run_mode"": ""prototype_replay_not_weight_update"", ""source_candidate_json"": {""groups_a"": ""aromatic;ether;primary_amine"", ""groups_b"": ""anhydride;aromatic;ester;ether"", ""in_target_range"": true, ""ratio_a"": 0.5, ""ratio_b"": 0.5, ""smiles_a"": ""Nc1ccc(Oc2ccc(-c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1"", ""smiles_b"": ""O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21"", ""source_row_index"": 24, ""source_target_distance_c"": 0.0552827490574543}, ""source_generation_reward"": 0.9890043491844585, ""source_ledger"": ""artifacts/trail/generation/rule_template_records/generation_record_ledger.csv"", ""source_line_number"": 28, ""source_sft_generation_id"": ""rule_template_268c2979ef64"", ""source_strategy"": ""rule_template"", ""source_target_distance_c"": 0.0552827490575111}",酸酐-胺形成聚酰胺酸/聚酰亚胺前体。,194.9447172509425,0.0,0.0,,False,,needs_review,SFT dry-run replay of a validated train-split generation record; not a neural weight update or real DSC.
sft_dry_run_e4c60135aaeb,sft_candidate_generator,harnessed,195.0,5.0,O=c1cc(-c2ccc(OCC3CO3)cc2)oc2cc(OCC3CO3)ccc12|O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,0.70000:0.30000,sft_generation_record_jsonl_dry_run,sft_candidate_generator:prototype_replay_v1,2026-06-06,sft_candidate_generator_dry_run_v1,"SFT dry-run candidate generation.
Target Tg: 195.0 C
Target window: +/-5.0 C
Use a validated train-split generation_record prototype; preserve auditability and re-run Harness.
Source SFT generation id: rule_template_739401826371
Source strategy: rule_template",b3aef3000005b015,,artifacts/reproduce/discovery/selected_candidates.csv|trail/harness/constraints.py,Rule-template candidate-space enumeration with functional-group compatibility and target-window filtering.,Rule-template compatible functional-group enumeration can seed validated target-window formulations.,aromatic;epoxy;ether + aromatic;carboxylic_acid;hydroxyl,"{""dry_run_mode"": ""prototype_replay_not_weight_update"", ""source_candidate_json"": {""groups_a"": ""aromatic;epoxy;ether"", ""groups_b"": ""aromatic;carboxylic_acid;hydroxyl"", ""in_target_range"": true, ""ratio_a"": 0.7, ""ratio_b"": 0.3, ""smiles_a"": ""O=c1cc(-c2ccc(OCC3CO3)cc2)oc2cc(OCC3CO3)ccc12"", ""smiles_b"": ""O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1"", ""source_row_index"": 25, ""source_target_distance_c"": 0.0554993520128448}, ""source_generation_reward"": 0.98896150585949, ""source_ledger"": ""artifacts/trail/generation/rule_template_records/generation_record_ledger.csv"", ""source_line_number"": 29, ""source_sft_generation_id"": ""rule_template_739401826371"", ""source_strategy"": ""rule_template"", ""source_target_distance_c"": 0.0554993520128448}",环氧-羧酸开环酯化。,195.05549935201284,0.0,0.0,,False,,needs_review,SFT dry-run replay of a validated train-split generation record; not a neural weight update or real DSC.
sft_dry_run_cf9480e2625b,sft_candidate_generator,harnessed,195.0,5.0,Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1|Nc1cc(N)cc(N)c1,0.95000:0.05000,sft_generation_record_jsonl_dry_run,sft_candidate_generator:prototype_replay_v1,2026-06-06,sft_candidate_generator_dry_run_v1,"SFT dry-run candidate generation.
Target Tg: 195.0 C
Target window: +/-5.0 C
Use a validated train-split generation_record prototype; preserve auditability and re-run Harness.
Source SFT generation id: rule_template_5935cff13605
Source strategy: rule_template",9da65ef0f1d69dd6,,artifacts/reproduce/discovery/selected_candidates.csv|trail/harness/constraints.py,Rule-template candidate-space enumeration with functional-group compatibility and target-window filtering.,Rule-template compatible functional-group enumeration can seed validated target-window formulations.,aromatic;epoxy;ether + aromatic;primary_amine,"{""dry_run_mode"": ""prototype_replay_not_weight_update"", ""source_candidate_json"": {""groups_a"": ""aromatic;epoxy;ether"", ""groups_b"": ""aromatic;primary_amine"", ""in_target_range"": true, ""ratio_a"": 0.95, ""ratio_b"": 0.05, ""smiles_a"": ""Cc1cc(OCC2CO2)c(C(C)(C)C)cc1-c1cc(C)c(OCC2CO2)c(C(C)(C)C)c1"", ""smiles_b"": ""Nc1cc(N)cc(N)c1"", ""source_row_index"": 28, ""source_target_distance_c"": 0.0606193259890517}, ""source_generation_reward"": 0.9879493327432414, ""source_ledger"": ""artifacts/trail/generation/rule_template_records/generation_record_ledger.csv"", ""source_line_number"": 32, ""source_sft_generation_id"": ""rule_template_5935cff13605"", ""source_strategy"": ""rule_template"", ""source_target_distance_c"": 0.0606193259890517}",环氧-伯胺开环固化。,195.06061932598905,0.0,0.0,,False,,needs_review,SFT dry-run replay of a validated train-split generation record; not a neural weight update or real DSC.
sft_dry_run_aeb76859d48d,sft_candidate_generator,harnessed,195.0,5.0,C=CCOCC(CC)(CO)CO|O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,0.20000:0.80000,sft_generation_record_jsonl_dry_run,sft_candidate_generator:prototype_replay_v1,2026-06-06,sft_candidate_generator_dry_run_v1,"SFT dry-run candidate generation.
Target Tg: 195.0 C
Target window: +/-5.0 C
Use a validated train-split generation_record prototype; preserve auditability and re-run Harness.
Source SFT generation id: rule_template_5cdd820eacdf
Source strategy: rule_template",14bfc3bcb5f99baf,,artifacts/reproduce/discovery/selected_candidates.csv|trail/harness/constraints.py,Rule-template candidate-space enumeration with functional-group compatibility and target-window filtering.,Rule-template compatible functional-group enumeration can seed validated target-window formulations.,ether;hydroxyl;vinyl + anhydride;aromatic;ester;ether,"{""dry_run_mode"": ""prototype_replay_not_weight_update"", ""source_candidate_json"": {""groups_a"": ""ether;hydroxyl;vinyl"", ""groups_b"": ""anhydride;aromatic;ester;ether"", ""in_target_range"": true, ""ratio_a"": 0.2, ""ratio_b"": 0.8, ""smiles_a"": ""C=CCOCC(CC)(CO)CO"", ""smiles_b"": ""O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21"", ""source_row_index"": 29, ""source_target_distance_c"": 0.0633305820451255}, ""source_generation_reward"": 0.9874137612412136, ""source_ledger"": ""artifacts/trail/generation/rule_template_records/generation_record_ledger.csv"", ""source_line_number"": 33, ""source_sft_generation_id"": ""rule_template_5cdd820eacdf"", ""source_strategy"": ""rule_template"", ""source_target_distance_c"": 0.0633305820451255}",酸酐-羟基酯化。,194.93666941795487,0.0,0.0,,False,,needs_review,SFT dry-run replay of a validated train-split generation record; not a neural weight update or real DSC.
